episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
424,limited,5,-75.75999999999993,57,3,96,1328,0.36,0
425,limited,5,-50.36000000000004,57,5,89,1288,0.43,0
426,limited,5,-36.610000000000014,57,3,85,2152,0.61,0
427,limited,5,-37.89999999999999,57,4,84,1744,0.55,0
428,limited,5,-42.49000000000002,57,5,81,1248,0.51,0
429,limited,5,-62.99,57,3,97,1616,0.41,0
430,limited,5,-38.43000000000003,57,3,92,1672,0.55,0
431,limited,5,-51.08999999999999,57,3,102,1864,0.44,0
432,limited,5,-59.64000000000004,57,3,119,1680,0.29,0
433,limited,5,-110.26999999999985,57,1,102,1048,0.27,0
434,limited,5,-72.29999999999998,57,1,96,1464,0.46,0
435,limited,5,-53.42999999999999,57,3,88,1640,0.51,0
436,limited,5,-27.04000000000003,57,5,88,1920,0.53,0
437,limited,5,-96.18999999999997,57,0,89,1008,0.48,0
438,limited,5,-84.90999999999994,57,2,95,1328,0.36,0
439,limited,5,-75.65999999999997,57,2,89,2032,0.45,0
440,limited,5,-53.29000000000002,57,4,92,1808,0.44,0
441,limited,5,-87.97999999999992,57,2,92,1128,0.37,0
442,limited,5,-49.440000000000005,57,5,81,1928,0.48,0
443,limited,5,-30.140000000000008,57,4,107,1952,0.45,0
444,limited,5,-58.64000000000001,57,3,88,1904,0.48,0
445,limited,5,-29.610000000000017,57,5,79,2056,0.59,0
446,limited,5,-24.070000000000032,57,6,82,1752,0.54,0
447,limited,5,-8.160000000000009,57,6,77,1632,0.63,0
448,limited,5,-54.46999999999999,57,3,101,1680,0.41,0
449,limited,5,-34.29000000000005,57,5,99,1616,0.44,0
450,limited,5,-54.30999999999999,57,4,87,1368,0.48,0
451,limited,5,-69.91999999999994,57,3,94,2232,0.4,0
452,limited,5,53.25999999999999,28,7,33,1104,0.43,1
