episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
294,selective,5,-37.03000000000001,57,4,97,720,0.47,0
295,selective,5,-42.91000000000001,57,5,99,712,0.4,0
296,selective,5,-26.360000000000024,57,5,92,768,0.51,0
297,selective,5,-63.580000000000005,57,3,98,528,0.44,0
298,selective,5,-41.430000000000014,57,3,97,664,0.51,0
299,selective,5,-82.01999999999992,57,4,101,568,0.26,0
300,selective,5,-57.35,57,3,91,656,0.49,0
301,selective,5,-33.179999999999986,57,5,91,680,0.53,0
302,selective,5,-16.550000000000036,57,6,97,704,0.5,0
303,selective,5,-61.28000000000002,57,4,90,704,0.41,0
304,selective,5,-46.039999999999985,57,4,91,600,0.51,0
305,selective,5,-63.759999999999984,57,2,97,672,0.45,0
306,selective,5,26.460000000000026,37,7,43,464,0.48,1
307,selective,5,-68.29,57,3,86,616,0.48,0
308,selective,5,-65.37999999999998,57,3,94,552,0.42,0
309,selective,5,-40.77000000000002,57,4,97,536,0.48,0
310,selective,5,-66.82,57,1,90,704,0.53,0
311,selective,5,-90.20999999999992,57,3,96,536,0.28,0
312,selective,5,-58.699999999999996,57,4,87,680,0.44,0
313,selective,5,-62.29000000000001,57,2,105,640,0.4,0
314,selective,5,-35.910000000000025,57,4,85,720,0.56,0
315,selective,5,-52.22999999999995,57,4,88,688,0.48,0
316,selective,5,-62.06000000000001,57,3,93,760,0.44,0
317,selective,5,-80.68999999999991,57,2,87,552,0.45,0
318,selective,5,-33.410000000000046,57,5,89,640,0.51,0
319,selective,5,-33.020000000000024,57,4,94,760,0.52,0
320,selective,5,-70.63999999999999,57,4,79,592,0.43,0
321,selective,5,-37.21000000000001,57,5,65,840,0.63,0
322,selective,5,-42.59000000000001,57,4,91,744,0.5,0
323,selective,5,-59.81999999999997,57,4,83,792,0.46,0
324,selective,5,-14.510000000000007,57,5,102,720,0.52,0
325,selective,5,-16.710000000000022,57,6,96,728,0.49,0
326,selective,5,-83.76999999999994,57,3,92,584,0.38,0
327,selective,5,-35.55000000000002,57,4,96,616,0.52,0
328,selective,5,-29.24000000000002,57,4,98,648,0.53,0
329,selective,5,-49.85999999999999,57,5,88,560,0.44,0
330,selective,5,-41.110000000000014,57,3,89,776,0.55,0
331,selective,5,-9.670000000000023,57,5,101,720,0.55,0
332,selective,5,-39.18000000000001,57,3,91,800,0.54,0
333,selective,5,-77.14000000000001,57,2,100,624,0.37,0
334,selective,5,-38.97000000000002,57,3,94,840,0.55,0
335,selective,5,-59.90000000000001,57,3,93,816,0.45,0
336,selective,5,-37.03000000000003,57,3,91,880,0.56,0
337,selective,5,-81.67999999999992,57,2,98,552,0.37,0
338,selective,5,-91.31999999999988,57,2,88,528,0.38,0
339,selective,5,-10.80999999999999,57,6,91,768,0.53,0
340,selective,5,-58.74,57,3,93,640,0.45,0
341,selective,5,-49.59000000000002,57,4,87,736,0.49,0
342,selective,5,-67.11000000000001,57,2,89,632,0.52,0
343,selective,5,-72.19999999999992,57,2,84,704,0.49,0
344,selective,5,-57.11,57,3,100,688,0.41,0
345,selective,5,-69.01000000000003,57,3,104,624,0.37,0
346,selective,5,-26.930000000000017,57,5,91,760,0.5,0
347,selective,5,-47.320000000000014,57,4,77,648,0.56,0
348,selective,5,-28.28000000000002,57,5,96,696,0.49,0
349,selective,5,-53.78999999999999,57,3,91,704,0.5,0
350,selective,5,-97.84999999999994,57,1,79,608,0.45,0
351,selective,5,-33.52999999999997,57,6,77,672,0.52,0
352,selective,5,-37.66000000000002,57,4,88,728,0.53,0
353,selective,5,-55.79000000000001,57,3,81,552,0.54,0
354,selective,5,-5.790000000000014,57,5,95,800,0.6,0
355,selective,5,-50.58999999999998,57,3,94,576,0.5,0
356,selective,5,-57.53000000000001,57,5,74,768,0.48,0
357,selective,5,-70.62999999999997,57,2,98,656,0.44,0
358,selective,5,-45.82,57,5,97,536,0.41,0
359,selective,5,-82.28,57,4,68,512,0.47,0
360,selective,5,-46.94999999999999,57,2,101,888,0.51,0
361,selective,5,-32.660000000000025,57,5,74,704,0.61,0
362,selective,5,-39.65,57,4,101,744,0.45,0
363,selective,5,-102.6399999999999,57,3,71,504,0.41,0
364,selective,5,-19.810000000000016,57,5,101,744,0.48,0
365,selective,5,-34.96000000000002,57,5,75,880,0.58,0
366,selective,5,-71.60999999999999,57,1,101,680,0.45,0
367,selective,5,-45.29000000000002,57,4,84,704,0.52,0
368,selective,5,-18.33000000000002,57,5,93,744,0.54,0
